expression,thermostability,specific activity,split,num_mutations
0.51,0.82,1.11,train,1
0.35,0.47,0.97,train,1
0.85,0.96,0.97,train,1
0.48,0.86,1.19,train,1
0.15,0.32,0.88,train,1
0.31,0.46,0.63,train,1
1,0.05,0.54,train,1
0.53,0.05,0.67,train,1
0.44,0.15,0.11,train,1
0.92,0.05,0.18,train,1
0.17,0.06,0.6,train,1
0.05,0.05,0.05,train,1
0.18,0.09,0.18,train,1
0.6,0.05,0.91,train,1
0.05,0.05,0.05,train,1
0.35,0.05,0.53,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
1.1,0.28,0.54,train,1
0.7,0.05,0.62,train,1
0.16,0.05,0.21,train,1
0.2,0.05,0.3,train,1
0.54,0.64,0.72,train,1
0.58,0.87,1.11,train,1
0.19,0.4,1.45,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.22,0.05,0.86,train,1
0.1,0.05,0.86,train,1
0.76,0.65,1.15,train,1
0.05,0.05,0.05,train,1
0.58,0.82,1.06,train,1
0.28,0.31,0.93,train,1
0.17,0.05,1.02,train,1
0.24,0.05,1.21,train,1
0.12,0.05,0.73,train,1
0.05,0.05,0.05,train,1
0.67,0.65,1.05,train,1
0.86,0.87,1.04,train,1
0.05,0.05,0.05,train,1
1.03,1.26,0.93,train,1
0.08,1.02,0.73,train,1
0.59,0.89,0.84,train,1
0.93,0.95,0.84,train,1
0.6,0.94,0.78,train,1
0.63,0.91,0.76,train,1
1.1,1.01,0.83,train,1
0.08,1.49,0.22,train,1
0.92,0.87,0.62,train,1
0.29,0.81,0.33,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.2,1.19,0.58,train,1
0.05,0.05,0.05,train,1
0.1,0.82,0.93,train,1
0.58,0.86,0.93,train,1
0.48,0.88,0.84,train,1
0.87,0.85,1.15,train,1
0.52,0.87,0.95,train,1
0.76,0.86,0.88,train,1
0.05,0.05,0.05,train,1
0.67,0.83,0.93,train,1
0.58,0.74,1.23,train,1
0.76,0.88,0.85,train,1
0.05,0.05,0.05,train,1
0.5,0.84,0.77,train,1
0.51,0.82,1.07,train,1
0.74,0.83,0.84,train,1
0.92,0.91,1.05,train,1
0.4,0.85,0.98,train,1
0.05,0.05,0.05,train,1
0.27,0.05,1.16,train,1
0.49,0.78,1.28,train,1
0.05,0.05,0.05,train,1
0.18,1.11,0.9,train,1
1.03,0.78,0.89,train,1
0.05,0.05,0.05,train,1
0.81,0.92,0.99,train,1
0.51,0.87,1.31,train,1
0.84,0.89,1.09,train,1
0.66,0.78,0.97,train,1
0.6,0.72,1.24,train,1
0.46,0.78,1.15,train,1
0.05,0.05,0.05,train,1
0.47,0.77,1.33,train,1
0.56,0.71,1.17,train,1
0.62,0.86,1.1,train,1
1.13,0.95,1.01,train,1
0.41,0.8,0.97,train,1
0.34,0.89,1.05,train,1
1.05,0.96,1.11,train,1
0.92,0.94,0.94,train,1
0.41,0.86,0.96,train,1
0.86,0.97,0.97,train,1
0.69,0.94,0.89,train,1
1,0.82,0.94,train,1
1.08,0.96,0.99,train,1
0.83,0.96,0.9,train,1
1,0.96,0.91,train,1
0.68,0.95,1.12,train,1
0.98,0.93,1,train,1
0.71,0.93,0.94,train,1
0.05,0.05,0.05,train,1
0.92,0.96,0.93,train,1
1,0.94,0.84,train,1
1.05,0.96,0.92,train,1
1.02,0.96,0.88,train,1
0.55,0.91,0.97,train,1
0.73,0.97,0.95,train,1
1.05,0.97,1.06,train,1
1.08,0.96,1.06,train,1
1.02,0.27,1.32,train,1
0.99,1.51,0.63,train,1
0.79,0.95,0.99,train,1
0.92,1.01,1.11,train,1
0.94,1.02,1.06,train,1
0.97,1.01,1,train,1
0.95,0.98,0.83,train,1
0.88,0.97,0.96,train,1
0.84,0.98,1.13,train,1
0.97,0.95,1.02,train,1
0.05,0.05,0.05,train,1
0.95,0.99,1.07,train,1
0.55,0.32,0.59,train,1
1.04,1,0.97,train,1
1.04,1.04,0.97,train,1
1.09,0.98,0.96,train,1
0.89,0.99,1.02,train,1
1.07,0.97,0.95,train,1
1.04,0.96,0.91,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.2,0.92,0.53,train,1
0.73,0.23,1.14,train,1
0.05,0.05,0.05,train,1
1.04,0.98,0.93,train,1
0.05,0.05,0.05,train,1
0.95,0.95,0.94,train,1
1.38,1,0.8,train,1
0.82,0.95,0.91,train,1
0.05,0.05,0.05,train,1
0.43,0.94,0.99,train,1
0.05,0.05,0.05,train,1
1.09,0.94,0.99,train,1
1.09,0.97,0.96,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.99,0.9,0.94,train,1
0.87,0.93,0.82,train,1
0.95,0.94,0.91,train,1
1.02,0.95,0.88,train,1
0.84,0.93,1.1,train,1
0.92,0.95,0.91,train,1
1.04,0.98,0.85,train,1
0.87,0.81,0.98,train,1
1.05,0.91,0.81,train,1
1.18,0.98,0.93,train,1
1.02,0.91,0.93,train,1
0.84,0.91,1.01,train,1
0.05,0.05,0.05,train,1
1.01,0.94,0.86,train,1
1.05,0.9,0.89,train,1
1.04,0.95,0.98,train,1
1.02,0.96,0.91,train,1
0.43,0.9,0.9,train,1
0.05,0.05,0.05,train,1
0.96,0.92,1.02,train,1
0.95,0.93,0.98,train,1
0.96,0.94,0.98,train,1
0.84,0.94,1.12,train,1
0.94,0.93,0.97,train,1
1.01,0.93,0.95,train,1
1.05,0.99,0.9,train,1
1.02,0.92,0.95,train,1
0.95,0.92,1,train,1
0.99,0.94,1.01,train,1
0.96,0.91,0.99,train,1
0.96,0.95,0.98,train,1
0.76,0.39,0.85,train,1
0.95,0.91,0.87,train,1
1.17,1.01,0.92,train,1
0.7,0.15,0.85,train,1
1.01,0.98,0.88,train,1
0.99,0.98,0.97,train,1
0.66,0.62,1.21,train,1
0.44,0.84,1.45,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.68,0.5,0.95,train,1
0.42,0.17,0.83,train,1
0.67,0.41,1.14,train,1
0.73,0.79,1.03,train,1
0.05,0.05,0.05,train,1
0.5,0.37,0.53,train,1
0.62,0.43,0.97,train,1
0.59,0.36,1.68,train,1
0.33,0.08,0.83,train,1
0.32,0.05,0.71,train,1
0.05,0.05,0.05,train,1
0.67,0.62,1.11,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.39,0.29,0.45,train,1
0.09,0.91,1.99,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.97,0.94,0.81,train,1
0.05,0.05,0.05,train,1
0.44,0.8,1.32,train,1
0.51,0.88,1.03,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.09,0.95,0.72,train,1
0.39,1,1.36,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.31,0.4,1.43,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.42,0.34,1.07,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.08,0.79,2.23,train,1
0.38,0.91,1.28,train,1
0.05,0.05,0.05,train,1
0.55,0.63,0.1,train,1
0.05,0.05,0.05,train,1
0.16,1.27,0.05,train,1
0.44,0.71,1.27,train,1
0.05,0.05,0.05,train,1
0.84,0.85,0.59,train,1
0.05,0.05,0.05,train,1
0.76,0.24,0.06,train,1
0.52,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.76,0.05,0.05,train,1
0.77,0.35,0.3,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.77,0.31,0.68,train,1
0.54,0.64,0.68,train,1
0.05,0.05,0.05,train,1
1.08,0.05,0.37,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.27,1.02,4.05,train,1
1.444,5.316,1.705,test,2
1.021,4.426,1.935,train,6
0.976,6.822,0.519,train,4
1.357,8.126,1.347,test,7
1.857,0.05,2.919,test,7
1.752,6.545,1.658,test,5
2.944,9.259,2.848,test,7
0.693,8.022,0.775,train,5
0.254,,0.008,train,4
0.05,0.05,0.05,train,1
1.01,0.52,0.85,train,1
0.94,0.17,0.54,train,1
0.58,0.05,0.5,train,1
0.28,0.05,0.89,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.06,0.05,2.43,train,1
0.55,0.05,0.73,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
1.13,0.05,0.49,train,1
0.94,0.05,0.66,train,1
0.68,0.05,0.77,train,1
0.85,0.05,0.51,train,1
0.7,0.05,0.45,train,1
0.88,0.05,0.36,train,1
1.15,1.23,0.66,train,1
0.79,0.05,0.67,train,1
1.13,0.05,1.14,train,1
1.2,0.05,0.94,train,1
1.03,0.05,0.68,train,1
0.05,0.05,0.05,train,1
1.18,0.05,0.8,train,1
1.03,0.05,0.63,train,1
1.13,0.05,0.53,train,1
1.21,0.05,0.72,train,1
0.34,0.05,0.36,train,1
1.09,0.05,0.65,train,1
0.46,0.8,0.65,train,1
0.23,0.53,1.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.32,0.05,3.56,train,1
0.13,0.32,0.86,train,1
0.05,0.05,0.05,train,1
0.87,0.21,0.89,train,1
0.05,0.05,0.05,train,1
0.15,0.05,0.66,train,1
0.48,0.05,2.29,train,1
0.15,0.05,0.7,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.23,0.71,0.68,train,1
0.5,0.6,0.8,train,1
0.05,0.05,0.05,train,1
0.44,0.05,2.4,train,1
1.32,0.05,0.9,train,1
1.45,0.05,0.98,train,1
1.5,0.05,1.22,train,1
1.32,0.05,1.09,train,1
1.41,0.05,0.96,train,1
1.18,0.05,1.03,train,1
1.21,0.6,1.07,train,1
1.42,0.05,0.98,train,1
1.29,0.05,1.07,train,1
1.4,0.05,0.95,train,1
1.42,0.05,0.91,train,1
1.11,0.05,0.93,train,1
1.36,0.05,1.21,train,1
1.19,0.05,1.08,train,1
1.44,0.05,0.89,train,1
1.56,0.05,0.83,train,1
1.27,0.05,1.05,train,1
1.23,0.05,1.1,train,1
0.57,0.05,0.78,train,1
0.38,0.08,1.19,train,1
0.05,0.05,0.05,train,1
0.17,0.05,1.5,train,1
0.63,0.05,1.31,train,1
0.54,0.05,0.41,train,1
0.05,0.05,0.05,train,1
1.209,3.573,1.88724341,train,1
0.415,2.918,1.696,train,2
1.064,3.907,2.086,train,3
0.2,0.05,0.44,train,1
0.95,0.26,1.09,train,1
0.79,0.05,1.33,train,1
0.13,0.05,0.92,train,1
0.2,0.05,0.54,train,1
0.42,0.05,1.06,train,1
0.14,0.05,0.57,train,1
0.43,0.05,0.8,train,1
0.56,0.25,1.19,train,1
0.21,0.05,0.62,train,1
0.33,0.05,1.35,train,1
1.03,0.89,1.07,train,1
0.78,0.81,0.96,train,1
0.53,0.55,1.02,train,1
0.78,0.85,1.08,train,1
0.71,0.86,0.99,train,1
0.99,0.71,0.89,train,1
0.83,0.75,1.03,train,1
0.93,0.95,1.07,train,1
0.89,0.93,1.01,train,1
0.83,0.92,0.91,train,1
0.8,0.64,0.92,train,1
0.58,0.67,0.94,train,1
0.37,0.46,0.79,train,1
0.75,0.83,0.96,train,1
0.8,0.82,0.98,train,1
0.05,0.05,0.05,train,1
0.9,0.94,1,train,1
0.83,0.91,0.93,train,1
0.28,0.84,1.08,train,1
0.91,0.39,1.37,train,1
0.95,0.49,1.3,train,1
0.46,0.14,1.65,train,1
0.79,0.06,1.41,train,1
0.65,0.05,1.93,train,1
0.52,0.05,1.38,train,1
0.7,0.08,1.41,train,1
0.38,0.05,1.29,train,1
0.8,0.19,0.84,train,1
0.59,0.28,1.98,train,1
0.05,0.05,0.05,train,1
0.28,0.05,0.9,train,1
0.56,0.05,1.51,train,1
0.26,0.05,2.46,train,1
1.02,0.43,1.52,train,1
1.14,0.29,1.26,train,1
0.4,0.05,1.23,train,1
0.77,0.74,1.24,train,1
0.83,0.61,1.12,train,1
0.19,0.05,1.44,train,1
0.43,0.05,1.51,train,1
0.7,0.05,1.16,train,1
0.26,0.05,1.41,train,1
0.36,0.05,1.57,train,1
1.03,0.39,0.91,train,1
0.31,0.05,1.75,train,1
1.13,0.5,0.89,train,1
0.77,0.05,1.05,train,1
0.24,0.05,1.25,train,1
0.39,0.05,1.42,train,1
0.33,0.05,1.73,train,1
0.41,0.15,1.35,train,1
0.72,0.57,1.22,train,1
0.27,0.05,1.99,train,1
0.67,0.05,1.28,train,1
0.08,0.05,0.68,train,1
0.19,0.47,0.86,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.1,0.05,1.04,train,1
0.05,0.05,0.05,train,1
0.83,1.05,1.26,train,1
0.07,0.05,0.68,train,1
0.38,0.71,0.88,train,1
0.18,0.34,1.35,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.18,0.09,0.79,train,1
0.05,0.05,0.05,train,1
0.13,0.05,1.13,train,1
0.35,0.15,1.08,train,1
0.72,0.63,1.05,train,1
0.05,0.05,0.05,train,1
0.09,0.37,0.71,train,1
0.49,0.46,1.2,train,1
0.05,0.05,0.05,train,1
0.07,0.05,1.03,train,1
0.92,0.85,1,train,1
0.05,0.05,0.05,train,1
0.65,0.74,0.98,train,1
0.53,0.52,1.12,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.09,0.05,0.97,train,1
0.59,0.36,1,train,1
0.05,0.05,0.05,train,1
0.36,0.2,1.12,train,1
0.6,0.78,1.14,train,1
0.7,0.84,1.17,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.37,0.45,1.28,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.99,0.99,0.99,train,1
0.05,0.05,0.05,train,1
0.84,0.87,1.16,train,1
0.72,0.86,1.02,train,1
0.05,0.05,0.05,train,1
0.06,0.05,1.53,train,1
0.05,0.05,0.05,train,1
0.64,0.84,1.12,train,1
0.09,0.05,1.58,train,1
0.88,0.86,0.84,train,1
0.78,0.9,0.93,train,1
1.49,0.91,0.94,train,1
0.89,0.92,1.07,train,1
0.86,0.93,0.99,train,1
0.68,0.87,0.95,train,1
1.02,0.95,0.86,train,1
0.93,0.98,0.97,train,1
0.99,0.96,0.94,train,1
1.21,0.98,0.93,train,1
0.89,0.93,1,train,1
0.92,0.9,1.01,train,1
0.35,0.88,0.82,train,1
0.86,0.93,0.96,train,1
0.95,0.92,0.94,train,1
0.85,0.93,1,train,1
0.94,0.99,1.13,train,1
0.86,0.93,0.86,train,1
0.86,1.01,0.99,train,1
0.51,0.8,1.11,train,1
0.49,0.85,1.18,train,1
0.13,0.85,0.92,train,1
0.16,0.82,0.93,train,1
0.13,0.86,1.08,train,1
0.35,0.76,1.01,train,1
0.05,0.05,0.05,train,1
0.13,0.55,1.14,train,1
0.83,0.9,1.14,train,1
0.17,0.76,1.26,train,1
0.16,0.74,1.53,train,1
0.67,0.93,1.19,train,1
0.05,0.05,0.05,train,1
0.44,0.83,1.19,train,1
1.01,0.87,1.19,train,1
0.54,0.79,1.06,train,1
0.41,0.79,1.07,train,1
0.19,0.74,0.76,train,1
0.7,0.97,0.9,train,1
0.98,1.01,1.02,train,1
0.93,0.98,0.97,train,1
0.05,0.05,0.05,train,1
1.01,1.04,1.06,train,1
1.05,1.02,1.01,train,1
0.92,0.99,0.96,train,1
1.03,1.01,1.01,train,1
0.95,1.01,0.96,train,1
1.03,1.01,0.89,train,1
1.01,0.97,0.98,train,1
0.99,0.9,0.97,train,1
0.97,0.95,0.75,train,1
0.05,0.05,0.05,train,1
1.08,1,0.91,train,1
0.97,0.96,0.99,train,1
0.95,0.99,0.96,train,1
0.97,1,0.96,train,1
1.41,1.02,0.89,train,1
0.16,0.05,0.54,train,1
0.97,0.95,0.94,train,1
0.13,7.61,0.05,train,1
0.18,0.82,1.04,train,1
0.05,0.05,0.05,train,1
0.95,0.95,0.86,train,1
0.4,0.97,0.98,train,1
0.34,0.91,1.16,train,1
0.98,1,0.93,train,1
0.06,0.94,0.82,train,1
1.21,0.96,0.96,train,1
0.9,0.94,1.04,train,1
0.73,0.95,1.04,train,1
0.05,0.05,0.05,train,1
0.2,0.91,0.95,train,1
0.05,0.05,0.05,train,1
0.85,0.98,1.01,train,1
1.53,1,1,train,1
0.14,0.23,1.5,train,1
0.4,0.92,1.17,train,1
0.86,0.9,0.97,train,1
1.51,0.95,0.88,train,1
0.05,0.05,0.05,train,1
0.12,0.7,0.74,train,1
0.18,0.91,1.14,train,1
0.05,0.05,0.05,train,1
1.14,1.04,0.93,train,1
0.05,0.05,0.05,train,1
0.91,0.81,0.92,train,1
1.48,1.05,0.91,train,1
0.11,0.85,0.97,train,1
0.05,0.05,0.05,train,1
0.23,0.9,0.88,train,1
0.05,0.05,0.05,train,1
1.18,0.99,0.89,train,1
0.91,0.98,0.95,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.89,0.95,1.06,train,1
0.96,0.86,1.15,train,1
0.89,0.91,1.09,train,1
0.92,2.62,0.38,train,1
0.94,0.95,1.15,train,1
1.41,0.99,0.87,train,1
0.97,1.01,0.92,train,1
0.97,0.95,0.81,train,1
0.97,1,0.97,train,1
0.98,0.95,0.96,train,1
0.95,0.95,1.06,train,1
0.93,0.93,1.03,train,1
0.89,0.94,1.04,train,1
0.89,0.95,1.07,train,1
1,0.98,0.97,train,1
0.93,0.96,1.08,train,1
0.95,0.96,0.98,train,1
0.97,1,1,train,1
0.82,1.01,0.97,train,1
0.93,0.99,1.02,train,1
0.93,0.97,0.97,train,1
0.05,0.05,0.05,train,1
0.2,0.97,0.8,train,1
0.58,0.94,0.66,train,1
0.67,0.99,0.81,train,1
0.3,1,0.68,train,1
0.86,1.01,1.05,train,1
0.27,0.99,0.74,train,1
0.59,1.03,0.89,train,1
0.73,1.01,1.18,train,1
0.53,1.02,1.12,train,1
0.05,0.05,0.05,train,1
0.82,1.02,0.9,train,1
0.05,0.05,0.05,train,1
0.89,1.01,1.12,train,1
0.85,1.02,0.92,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.96,0.92,1.05,train,1
0.99,0.95,1.12,train,1
0.25,0.93,1.29,train,1
0.7,0.97,0.98,train,1
0.47,0.89,0.94,train,1
0.44,0.96,1.05,train,1
0.41,0.93,0.98,train,1
0.83,0.89,1,train,1
0.05,0.05,0.05,train,1
1.18,0.97,0.9,train,1
1.11,0.95,0.92,train,1
0.63,0.93,1.06,train,1
0.81,0.97,1.11,train,1
0.75,0.95,1.01,train,1
0.05,0.05,0.05,train,1
0.87,0.98,1.04,train,1
0.91,0.92,1.12,train,1
0.05,0.05,0.05,train,1
0.27,0.92,1.05,train,1
0.88,0.97,1.02,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.31,0.89,1.1,train,1
0.05,0.05,0.05,train,1
0.48,0.97,1.04,train,1
0.05,0.05,0.05,train,1
0.1,0.75,0.63,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
1.01,0.86,0.62,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.18,0.6,0.59,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.11,0.7,0.84,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.23,0.75,1.07,train,1
0.12,0.57,0.15,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.58,0.74,0.91,train,1
0.05,0.05,0.05,train,1
0.2,0.57,0.14,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.09,0.44,0.16,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.12,0.63,0.27,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.77,0.55,0.63,train,1
0.44,0.72,1.44,train,1
0.75,0.58,0.69,train,1
0.7,0.62,0.74,train,1
0.98,1.01,1.38,train,1
0.58,0.45,0.66,train,1
0.88,0.62,1.17,train,1
0.92,0.58,0.64,train,1
0.05,0.05,0.05,train,1
0.95,0.82,0.99,train,1
0.81,0.53,1.05,train,1
0.83,0.66,1.05,train,1
0.16,0.2,0.2,train,1
0.72,0.62,0.9,train,1
0.76,0.56,0.76,train,1
0.82,0.58,0.77,train,1
0.74,0.65,1.08,train,1
0.65,0.6,0.85,train,1
1.07,0.99,1.31,train,1
0.23,0.05,0.97,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.06,0.05,1.04,train,1
1.16,0.41,1.22,train,1
0.79,0.05,0.88,train,1
0.76,0.05,1.24,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.51,0.05,1.15,train,1
0.05,0.05,0.05,train,1
0.15,0.05,1.43,train,1
0.06,0.05,2.2,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
1.11,0.05,0.77,train,1
1.12,0.05,0.51,train,1
0.94,0.05,0.27,train,1
1.01,0.37,0.85,train,1
0.05,0.05,0.05,train,1
1.11,0.05,0.58,train,1
1.09,0.05,0.69,train,1
1.07,0.05,0.68,train,1
1.08,0.05,0.85,train,1
1.1,0.05,0.8,train,1
1.14,0.05,0.71,train,1
1.09,0.05,0.73,train,1
1.05,0.05,0.57,train,1
1.08,0.05,0.73,train,1
1.07,0.05,0.71,train,1
1.1,0.05,0.72,train,1
1.04,0.24,0.77,train,1
1.13,0.05,0.94,train,1
1.05,0.12,1.09,train,1
1.22,0.05,0.92,train,1
1.17,0.07,0.98,train,1
1.06,0.44,0.98,train,1
1.2,0.05,1.1,train,1
1.19,0.16,1.04,train,1
1.15,0.05,0.92,train,1
1.21,0.33,0.99,train,1
1.08,0.05,1.02,train,1
1.13,0.08,1.05,train,1
1.22,0.05,0.94,train,1
0.78,0.05,0.96,train,1
1.15,0.12,1.15,train,1
1.14,0.53,1.05,train,1
1.15,0.05,1.05,train,1
1.12,0.05,1,train,1
1.13,0.05,1.07,train,1
0.58,0.05,0.66,train,1
0.36,0.05,0.66,train,1
0.05,0.05,0.05,train,1
0.17,0.05,0.67,train,1
0.89,0.49,1.1,train,1
0.15,0.05,0.68,train,1
0.42,0.22,1.22,train,1
1.05,0.17,0.52,train,1
0.14,0.05,0.95,train,1
0.05,0.05,0.05,train,1
0.93,0.27,0.99,train,1
0.72,0.19,0.87,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.18,0.06,0.59,train,1
0.86,0.05,0.51,train,1
0.88,0.05,0.47,train,1
0.44,0.05,1.53,train,1
0.05,0.05,0.05,train,1
0.13,0.11,0.41,train,1
0.05,0.05,0.05,train,1
0.4,0.22,1.72,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.69,0.13,0.84,train,1
0.05,0.05,0.05,train,1
0.71,0.05,0.84,train,1
0.37,0.05,0.94,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.4,0.05,1.04,train,1
0.45,0.32,1.54,train,1
0.97,0.61,0.36,train,1
0.78,0.5,0.51,train,1
0.74,0.5,0.4,train,1
0.72,0.52,0.54,train,1
1.11,0.85,0.44,train,1
0.6,0.57,0.49,train,1
1.11,0.55,0.45,train,1
1,0.27,0.6,train,1
1.01,0.05,0.05,train,1
1.12,0.48,0.72,train,1
1.07,0.64,0.54,train,1
0.28,0.06,0.46,train,1
0.88,0.65,0.05,train,1
0.05,0.05,0.05,train,1
0.93,0.67,0.43,train,1
1,0.59,0.4,train,1
0.05,0.05,0.05,train,1
1.11,0.94,0.48,train,1
0.19,0.78,1.56,train,1
0.19,0.77,1.74,train,1
0.05,0.05,0.05,train,1
0.16,0.8,1.35,train,1
0.62,0.82,0.96,train,1
0.35,0.8,1.2,train,1
0.31,0.79,1.08,train,1
0.15,0.73,1.21,train,1
0.45,0.79,1.05,train,1
0.14,0.54,1.5,train,1
0.26,0.78,1.2,train,1
0.31,0.77,1.13,train,1
0.07,0.72,1.61,train,1
0.59,0.81,1.03,train,1
0.11,0.74,1.55,train,1
0.32,0.81,1.2,train,1
0.18,0.79,1,train,1
0.33,0.78,1.11,train,1
0.39,0.85,1.13,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.56,0.83,1,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.12,0.7,0.8,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
1.16,0.95,1.04,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.07,0.77,1.82,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.05,0.05,0.05,train,1
0.77,1.02,1.45,train,1
0.86,0.66,0.65,train,1
0.7,0.89,0.44,train,1
0.98,0.68,0.46,train,1
0.97,0.75,0.5,train,1
1.33,0.99,0.89,train,1
1.06,0.85,0.4,train,1
1.13,0.98,0.43,train,1
1.21,0.9,0.7,train,1
1.04,1,0.55,train,1
1.13,0.77,0.61,train,1
1.07,0.82,0.5,train,1
0.05,0.05,0.05,train,1
1.04,0.87,0.48,train,1
0.98,1.01,0.46,train,1
1.01,0.84,0.6,train,1
1.11,0.85,0.56,train,1
1.18,0.87,0.6,train,1
0.17,0.74,5.66,train,1
0.29,0.06,0.07,train,1
0.56,0.25,0.05,train,1
1.02,3.43,0.05,train,1
0.39,0.94,0.59,train,1
0.38,3.21,0.05,train,1
0.18,0.05,0.05,train,1
0.35,0.05,0.05,train,1
0.47,0.63,0.17,train,1
0.22,1.09,0.22,train,1
0.68,0.53,0.09,train,1
0.05,0.05,0.05,train,1
0.67,0.47,0.05,train,1
