ec_number,pH,temperature,turnover_number,benchmark_split,full_conditioned_split
4.4.1.11,8.0,30.0,5.59,train,train
1.4.3.21,7.4,37.0,6.12,train,train
1.11.2.1,5.0,25.0,0.0093,train,omit
1.11.2.1,7.0,25.0,0.125,train,train
1.11.2.1,10.0,25.0,0.158,train,omit
1.14.14.33,7.8,35.0,3.2,train,train
3.5.1.19,7.3,37.0,0.1,train,train
3.5.1.19,7.3,37.0,0.2,valid,valid
3.5.1.19,7.3,37.0,0.3,test,test
3.5.1.19,7.3,37.0,0.2,train,train
3.5.1.19,7.3,37.0,3.7000000000000006,train,train
2.3.1.84,7.5,30.0,548.4999999999998,train,train
1.1.3.38,7.5,25.0,0.65,train,train
1.1.3.38,7.5,25.0,0.17,train,train
1.1.3.38,7.5,25.0,0.5,train,train
1.1.3.38,7.5,25.0,0.8,train,train
1.1.3.38,7.5,25.0,12.500000000000002,train,train
1.1.3.38,10.0,25.0,0.55,train,omit
1.1.3.38,10.0,25.0,0.1,train,omit
1.1.3.38,10.0,25.0,0.2299999999999999,train,omit
1.1.3.38,10.0,25.0,0.6,train,omit
1.1.3.38,10.0,25.0,38.99999999999999,train,omit
1.1.1.51,7.4,25.0,0.018,train,train
3.1.1.1,7.0,30.0,0.1029999999999999,train,train
1.6.2.4,7.4,25.0,6.21,train,train
1.6.2.4,7.6,25.0,79.99999999999997,valid,valid
1.18.1.6,7.2,30.0,33.7,test,test
1.1.3.10,6.5,30.0,0.3,train,train
1.6.2.2,7.0,25.0,517.0,train,train
1.6.2.2,7.0,25.0,467.00000000000006,train,train
1.6.2.2,7.0,25.0,199.99999999999991,train,train
1.6.2.2,7.0,25.0,83.00000000000003,train,train
1.6.2.2,7.0,25.0,482.9999999999998,train,train
1.6.2.2,7.0,25.0,83.00000000000003,test,test
1.6.2.2,7.0,25.0,133.0,train,train
1.6.2.2,7.0,25.0,83.00000000000003,train,train
1.6.2.2,7.0,25.0,283.0,train,train
1.6.2.2,7.0,25.0,100.00000000000004,train,train
1.6.2.2,7.0,25.0,299.99999999999994,test,test
1.6.2.2,7.0,25.0,879.9999999999998,train,train
1.6.2.2,7.0,25.0,799.9999999999999,train,train
1.18.1.2,7.0,25.0,394.0,train,train
1.6.2.2,7.0,25.0,683.9999999999998,test,test
1.6.2.2,7.0,25.0,975.9999999999995,train,train
1.6.2.2,7.0,25.0,77.00000000000001,train,train
1.6.2.2,7.0,25.0,821.9999999999998,train,train
1.1.3.10,6.5,30.0,6.599999999999999,test,test
1.10.3.2,5.0,25.0,0.1,train,train
1.10.3.2,5.0,25.0,108.00000000000004,train,train
3.1.1.73,6.4,40.0,62.00000000000001,train,train
4.1.1.102,4.0,28.0,0.02,train,train
4.1.1.102,4.0,28.0,0.99,train,train
4.1.1.102,4.0,28.0,2.15,valid,valid
6.2.1.12,7.5,25.0,3.576,train,train
6.2.1.12,7.5,30.0,1.56,test,test
6.2.1.12,7.8,22.0,0.57,train,train
6.2.1.12,7.8,22.0,0.57,train,train
4.1.1.102,7.0,25.0,1.5,train,train
6.2.1.12,7.5,22.0,0.4033333333333333,train,train
2.7.1.74,7.6,37.0,1.005,train,train
2.7.1.74,7.6,37.0,1.334,train,train
2.7.1.74,7.6,37.0,0.363,train,train
2.7.1.74,7.6,37.0,0.177,train,train
2.5.1.63,7.5,26.0,0.0011999999999999,valid,valid
2.5.1.63,7.5,26.0,0.0017999999999999,train,train
3.1.2.29,7.6,25.0,149.99999999999997,train,train
3.1.2.29,7.6,25.0,6.700000000000001,train,train
3.1.2.29,7.6,25.0,27.0,train,train
3.1.2.29,7.6,25.0,270.00000000000006,train,train
3.1.2.29,7.6,25.0,0.45,train,train
3.1.2.29,7.6,25.0,110.00000000000004,train,train
3.1.2.29,7.6,25.0,19.0,train,train
3.1.2.29,7.6,25.0,0.0029999999999999,train,train
3.1.2.29,7.6,25.0,0.13,test,test
3.1.2.29,7.6,25.0,390.00000000000006,train,train
1.1.1.202,7.0,37.0,1.6,valid,valid
1.2.98.1,7.0,30.0,4933.333333333337,train,train
1.2.1.77,7.5,25.0,0.0459999999999999,train,train
1.17.1.9,6.0,25.0,5600.000000000005,train,train
1.17.1.9,5.0,25.0,1055.0700000000002,test,omit
1.17.1.9,8.0,25.0,1.805,test,test
1.17.1.9,9.0,25.0,0.2459999999999999,train,train
1.17.1.9,6.5,25.0,4900.000000000004,train,train
1.17.1.9,7.5,30.0,1.3,train,train
1.17.1.9,5.5,25.0,5850.000000000003,train,omit
1.17.1.9,7.0,30.0,7.300000000000001,train,train
1.17.1.9,6.5,30.0,2.32,train,train
1.17.1.9,6.5,25.0,1804.9999999999995,train,train
1.17.1.9,6.5,25.0,870.0000000000002,train,train
2.7.2.1,7.5,37.0,879.9999999999998,train,train
1.17.1.9,7.4,25.0,0.81,test,omit
1.17.1.9,10.5,35.0,0.3,valid,valid
1.17.1.9,7.0,25.0,6780.0000000000055,test,test
1.17.1.9,7.2,30.0,0.44,train,train
1.17.1.9,7.2,30.0,0.71,train,train
1.17.1.9,7.2,30.0,1.25,train,train
1.17.1.9,7.2,30.0,0.21,train,train
1.17.1.9,7.4,25.0,1025.0000000000005,train,omit
1.17.1.9,7.5,25.0,6.8,train,train
1.17.1.9,7.5,25.0,5.6,train,omit
1.17.1.9,7.5,25.0,1.78,train,train
1.17.1.9,9.5,30.0,0.7,train,train
1.17.1.9,9.5,30.0,5.34,valid,valid
1.17.1.9,9.5,30.0,3.29,train,train
1.17.1.9,9.5,30.0,1.53,train,omit
1.17.1.9,8.0,25.0,0.55,train,train
1.17.1.9,8.0,25.0,0.8,train,train
1.17.1.9,8.0,25.0,0.3,valid,valid
1.17.1.9,8.0,25.0,0.7,train,train
1.17.1.9,8.0,25.0,0.25,valid,valid
1.17.1.9,8.0,25.0,0.5,train,train
1.17.1.9,8.0,25.0,0.85,train,train
1.17.1.9,8.0,25.0,0.6,train,train
1.17.1.9,8.0,25.0,1.2,test,test
1.17.1.9,8.0,25.0,1.13,train,omit
2.8.3.16,6.7,25.0,4.5,train,train
2.7.4.26,7.5,37.0,0.0299999999999999,train,train
2.7.4.26,7.5,37.0,0.04,train,train
6.3.2.46,8.0,22.0,11.6,valid,valid
4.3.2.2,7.4,25.0,2.9,train,train
4.3.1.1,8.0,35.0,13.64,train,train
1.3.2.4,6.0,25.0,0.0639999999999999,train,omit
1.3.2.4,6.0,25.0,0.26,train,omit
1.3.2.4,6.0,25.0,0.28,train,omit
1.3.2.4,6.0,25.0,46.99999999999999,train,omit
1.3.2.4,6.0,25.0,26.000000000000004,train,omit
1.3.2.4,6.0,25.0,658.0,train,omit
1.3.2.4,7.2,25.0,0.332,train,train
1.3.2.4,7.2,25.0,1.34,train,train
1.3.2.4,7.2,25.0,0.84,train,train
1.3.2.4,7.2,25.0,51.0,train,train
1.3.2.4,7.2,25.0,0.055,train,train
1.3.2.4,7.2,25.0,64.99999999999999,train,train
1.3.2.4,7.2,25.0,508.9999999999999,train,train
1.3.2.4,7.5,25.0,0.42,train,omit
1.3.2.4,7.5,25.0,1.64,train,omit
1.3.2.4,7.5,25.0,0.95,train,omit
1.3.2.4,7.5,25.0,54.00000000000001,train,omit
1.3.2.4,7.5,25.0,68.00000000000001,train,omit
1.3.2.4,7.5,25.0,369.9999999999999,train,omit
1.3.2.4,9.0,25.0,0.95,train,omit
1.3.2.4,9.0,25.0,52.00000000000001,train,omit
1.3.2.4,9.0,25.0,0.278,train,train
1.3.2.4,9.0,25.0,76.0,train,omit
1.3.2.4,9.0,25.0,210.0,train,omit
1.1.3.47,7.0,25.0,0.6000000000000001,train,train
1.1.3.47,6.0,30.0,3.04,train,train
1.1.1.1,7.0,30.0,36.900000000000006,valid,valid
3.4.17.12,7.2,37.0,36.0,train,train
3.4.17.12,7.2,37.0,11.000000000000002,test,test
4.2.1.158,8.0,30.0,6.8,train,train
1.1.1.16,9.5,35.0,13.91,valid,valid
3.2.1.78,4.8,30.0,12.9,test,test
2.4.1.136,6.0,30.0,12.1,test,test
2.4.1.177,7.0,30.0,1.1,train,train
2.4.1.177,7.0,30.0,0.8,train,train
2.4.1.177,7.0,30.0,0.8,test,test
2.4.1.177,7.0,30.0,1.6,train,train
1.13.11.8,7.5,25.0,41.00000000000001,train,train
1.13.11.8,7.5,25.0,4.999999999999999,train,train
1.13.11.8,7.5,25.0,22.7,train,train
1.13.11.8,7.5,25.0,24.000000000000004,test,test
1.13.11.8,7.5,25.0,53.00000000000001,valid,valid
6.3.2.3,8.2,37.0,5.19,train,train
6.3.2.3,7.5,25.0,4.62,train,train
3.1.1.81,8.3,25.0,23.500000000000004,train,train
3.1.1.25,8.3,25.0,5.75,train,train
1.13.11.63,8.0,40.0,0.0003,train,train
3.2.1.133,6.0,60.0,225.60000000000005,valid,valid
3.1.1.25,8.3,40.0,0.1599999999999999,train,train
3.1.1.25,8.3,25.0,2.72,train,train
3.1.1.25,8.3,40.0,27.25,train,train
3.1.1.25,8.3,25.0,2.92,train,train
3.1.1.25,8.3,25.0,5.539999999999999,train,train
3.1.1.25,8.3,40.0,44.49,train,train
3.1.1.25,8.3,40.0,8.860000000000001,train,train
3.1.1.25,8.3,25.0,4.63,train,train
3.1.1.25,8.3,25.0,1.94,train,train
3.1.1.25,8.3,25.0,3.92,test,test
3.1.1.25,8.3,25.0,4.249999999999999,train,train
3.1.1.25,8.3,25.0,4.550000000000001,train,train
3.1.1.25,8.3,25.0,5.64,train,train
3.1.1.25,8.3,25.0,4.95,train,train
2.3.1.160,7.0,30.0,0.018,valid,valid
2.3.1.160,7.0,30.0,0.068,train,train
2.3.1.160,7.0,30.0,0.0079999999999999,train,train
2.3.1.160,7.0,30.0,0.0429999999999999,train,train
2.3.1.160,7.0,30.0,0.085,valid,valid
2.3.1.160,7.0,30.0,0.0839999999999998,test,test
2.4.1.391,5.0,37.0,0.49,train,train
2.7.1.74,7.5,37.0,2.01,valid,valid
2.7.1.74,7.5,37.0,2.68,train,train
2.7.1.74,7.5,37.0,0.39,valid,valid
2.4.1.324,8.0,30.0,1.04,train,train
2.4.1.384,7.0,30.0,1.6,train,train
2.4.1.170,8.5,30.0,2.53,train,train
2.3.1.82,8.0,37.0,0.0159999999999999,train,train
2.3.1.82,8.0,37.0,0.055,train,train
2.3.1.82,7.5,25.0,2.22,train,train
2.3.1.82,7.5,25.0,1.17,train,train
3.2.1.21,5.0,30.0,0.17,train,train
2.4.1.281,6.5,37.0,26.1,train,train
1.14.14.83,7.4,27.0,2.8,train,train
1.14.14.83,8.0,30.0,0.1309999999999999,train,omit
2.3.1.84,7.5,30.0,70.5,train,train
1.1.1.51,7.4,25.0,0.0229999999999999,train,train
1.1.1.51,7.4,25.0,0.0079999999999999,train,train
3.2.1.78,6.0,50.0,20999.999999999985,train,train
3.2.1.147,5.5,37.0,8.91,train,train
3.5.5.7,7.0,30.0,4.999999999999999,train,train
3.5.5.7,7.5,25.0,0.0003299999999999,train,train
3.5.5.7,7.5,25.0,0.000315,train,train
3.5.5.7,7.5,25.0,0.00018,valid,valid
3.5.5.7,7.5,25.0,0.00029,train,train
1.13.11.18,7.5,40.0,181.00000000000009,train,train
1.8.3.3,7.5,20.0,3599999.999999997,test,test
1.8.5.1,8.0,22.0,390.0600000000002,train,train
2.5.1.18,7.6,30.0,799.3,train,train
2.5.1.18,6.5,25.0,41.00000000000001,train,train
2.5.1.18,6.5,25.0,1.1,train,train
2.5.1.18,6.5,25.0,6.8,train,train
2.5.1.18,6.5,25.0,0.3,valid,valid
2.5.1.18,6.5,25.0,7.7,valid,valid
1.8.5.7,8.0,23.0,15.0,train,train
1.8.5.1,6.9,30.0,0.0175,valid,valid
1.8.5.1,6.9,30.0,0.0175,train,train
4.4.1.20,7.0,22.0,0.0239999999999999,train,train
4.4.1.20,7.0,22.0,0.069,train,train
4.4.1.20,7.0,22.0,2.11,train,omit
2.5.1.18,7.4,25.0,2.52,train,train
2.5.1.18,7.4,25.0,2.29,train,train
2.5.1.18,7.4,25.0,1.7,train,train
2.8.1.2,7.4,37.0,0.3,train,train
4.4.1.20,7.8,23.0,3.0000000000000004,valid,valid
4.4.1.20,7.8,23.0,12.0,valid,valid
4.4.1.20,7.8,23.0,19.0,train,train
4.4.1.20,8.0,22.0,0.025,train,omit
4.4.1.20,8.0,22.0,0.196,train,omit
4.4.1.20,8.0,22.0,2.22,train,omit
4.3.2.7,8.0,37.0,0.27,train,train
4.4.1.20,9.0,22.0,0.022,train,omit
4.4.1.20,9.0,22.0,0.233,train,omit
4.4.1.20,9.0,22.0,1.72,train,omit
6.3.1.9,8.0,25.0,1.3,valid,valid
6.3.1.9,7.7,25.0,2.0,train,train
2.5.1.18,8.0,30.0,0.1599999999999999,train,train
2.5.1.18,8.0,30.0,0.58,train,train
2.5.1.18,8.0,30.0,0.78,train,train
2.5.1.18,8.0,30.0,0.85,train,train
2.5.1.18,8.0,30.0,1.83,train,train
2.5.1.18,8.0,30.0,2.67,train,train
2.5.1.18,8.0,30.0,0.52,train,train
2.5.1.18,8.0,30.0,1.62,train,train
2.5.1.18,7.4,37.0,0.264,train,train
2.5.1.18,6.5,25.0,7.612,valid,valid
2.5.1.18,6.5,25.0,7.612,train,train
2.5.1.18,6.5,25.0,2.65,valid,valid
6.3.1.9,7.2,25.0,8.699999999999998,test,test
1.2.1.4,8.8,60.0,1.2,train,train
1.1.3.2,7.0,25.0,31.3,train,train
1.1.3.2,7.0,25.0,0.87,train,train
1.1.3.41,7.5,25.0,1.3,train,train
2.7.1.30,7.5,37.0,2600.0,train,train
2.7.1.30,7.5,37.0,2499.9999999999995,train,train
2.7.1.30,7.5,37.0,4900.000000000004,train,train
1.1.1.6,7.0,30.0,9.000000000000002,train,train
1.1.1.6,7.0,30.0,7.400000000000001,train,train
1.1.1.11,8.5,25.0,16.300000000000004,train,train
4.2.1.30,6.0,37.0,429.9999999999999,train,train
4.2.1.30,7.0,22.0,399.9999999999999,train,train
1.1.1.6,7.4,35.0,87.1,train,train
1.1.1.6,10.0,30.0,2.71,train,train
1.1.1.6,8.6,35.0,87.1,train,omit
2.4.1.359,6.5,37.0,38.99999999999999,train,train
1.1.3.41,7.5,25.0,1.6,train,train
1.2.3.15,6.0,50.0,34.099999999999994,train,train
1.4.3.19,8.2,23.0,2.16,train,train
1.4.3.19,8.5,60.0,0.0759999999999999,train,train
1.4.3.19,8.5,60.0,0.019,train,train
1.4.3.19,8.5,60.0,0.0225,train,train
1.4.3.19,8.5,60.0,0.038,test,test
1.4.3.19,8.5,60.0,0.007,train,train
1.4.3.19,8.5,60.0,0.0309999999999999,train,train
1.4.3.19,8.5,60.0,0.14,train,train
1.4.3.19,6.5,25.0,0.9,train,train
1.4.3.19,7.0,25.0,2.4,train,omit
1.4.3.19,8.0,25.0,3.6,train,omit
1.4.3.19,8.5,25.0,0.36,train,train
1.4.3.19,8.5,25.0,0.43,train,train
1.4.3.19,8.5,25.0,0.6,test,test
1.4.3.19,8.5,25.0,0.91,train,train
1.4.3.19,8.5,25.0,0.63,test,test
1.4.3.19,8.5,25.0,0.78,train,train
1.4.3.19,8.5,25.0,1.21,train,train
1.4.3.19,8.5,25.0,0.55,train,train
1.4.3.19,8.5,25.0,0.64,test,test
1.4.3.19,8.5,25.0,1.0,valid,valid
1.4.3.19,8.5,25.0,0.3,train,train
1.4.3.19,8.5,25.0,1.35,train,train
1.4.3.19,8.5,25.0,1.2,train,train
1.4.3.19,8.5,25.0,1.3,train,train
1.4.3.19,8.5,25.0,1.205,test,test
1.4.3.19,8.5,25.0,1.49,train,train
1.4.3.19,8.5,25.0,0.3499999999999999,train,train
1.4.3.19,8.5,25.0,1.2,valid,valid
1.4.3.19,8.5,25.0,3.2,train,train
1.4.3.19,8.5,25.0,1.61,train,train
1.4.3.19,8.5,25.0,0.77,train,train
1.4.3.19,8.5,25.0,0.74,train,train
1.4.3.19,8.5,25.0,0.3499999999999999,train,train
1.4.3.19,8.5,25.0,0.7,train,train
1.4.3.19,8.5,25.0,1.5,train,train
1.4.3.19,8.5,25.0,0.91,test,test
1.4.3.19,8.5,25.0,0.04,train,train
1.4.3.19,8.5,25.0,1.45,train,omit
1.4.3.19,8.5,37.0,0.3,train,train
1.4.3.19,8.5,37.0,1.3,train,omit
1.4.3.19,9.0,25.0,4.1,train,omit
1.4.3.19,9.5,25.0,3.0000000000000004,train,omit
2.3.1.37,7.5,25.0,1.79,train,train
2.3.1.37,7.5,25.0,1.61,train,train
2.3.1.37,7.5,25.0,1.69,train,train
2.3.1.37,7.5,25.0,1.73,train,train
2.1.4.1,8.5,30.0,874.9999999999997,train,train
6.1.1.7,8.0,22.0,0.0035,train,train
6.1.1.7,8.0,22.0,1.6,train,train
6.1.1.7,8.0,22.0,0.0057999999999999,train,train
6.1.1.7,8.0,22.0,3.7000000000000006,train,train
1.4.4.2,7.0,25.0,0.0208914285714285,train,train
6.3.2.3,8.2,37.0,5.19,train,train
2.1.2.1,8.8,30.0,0.188,train,train
2.3.1.37,7.5,37.0,0.25,train,train
1.4.3.19,7.5,30.0,6.0,test,test
6.3.2.3,7.5,25.0,4.22,train,train
2.7.3.2,8.5,25.0,0.5,valid,valid
2.7.3.4,9.0,30.0,1.4,train,train
2.4.1.21,8.0,30.0,412.0000000000001,test,test
3.2.1.1,6.5,90.0,2300.000000000001,train,train
4.1.3.39,8.0,25.0,175.50000000000006,train,train
1.2.1.89,6.9,58.0,20.0,valid,valid
1.1.1.4,7.0,30.0,26.89999999999999,train,train
1.1.1.1,7.0,30.0,15.439999999999998,train,train
1.2.1.89,6.9,58.0,36.99999999999999,train,train
3.2.1.31,5.0,40.0,7.01,train,train
3.2.1.31,5.0,40.0,6.03,train,train
3.2.1.31,5.0,40.0,3.52,train,train
3.2.1.31,5.0,40.0,3.06,train,train
3.2.1.31,5.0,40.0,2.72,train,train
3.2.1.31,5.0,40.0,3.28,valid,valid
3.2.1.31,5.0,40.0,3.2299999999999995,train,train
3.2.1.31,5.0,55.0,25.570000000000004,train,omit
1.1.1.79,7.6,30.0,22.5,train,train
1.1.1.79,7.8,25.0,23.4,train,omit
2.6.1.19,9.0,30.0,10.5,train,train
1.1.1.28,7.0,30.0,11.000000000000002,test,test
2.6.1.7,7.4,37.0,3.640000000000001,test,test
1.1.1.79,7.3,25.0,19.100000000000005,test,test
1.1.1.79,7.5,25.0,30.89999999999999,test,omit
2.6.1.19,9.0,25.0,1.67,train,train
2.6.1.96,9.0,25.0,0.74,train,train
2.6.1.7,7.5,38.0,0.19,train,train
2.6.1.7,9.0,45.0,2.71,train,train
2.3.3.9,7.5,25.0,23.0,train,train
1.1.1.28,7.0,30.0,879.9999999999998,train,train
1.5.1.52,8.0,22.0,0.0739999999999999,train,train
1.1.1.237,6.5,25.0,19.0,train,train
1.1.1.26,6.2,25.0,68.00000000000001,train,train
1.1.1.81,7.0,37.0,41.00000000000001,train,train
1.1.1.26,6.2,25.0,0.56,train,train
1.4.3.19,8.5,60.0,0.12,valid,valid
1.4.3.19,8.5,60.0,0.049,train,train
1.4.3.19,8.5,60.0,0.069,train,train
1.4.3.19,8.5,60.0,0.077,train,train
1.4.3.19,8.5,60.0,0.0459999999999999,train,train
1.4.3.19,8.5,60.0,63.99999999999998,train,train
1.4.3.19,8.5,60.0,0.095,train,train
1.4.3.19,8.5,25.0,1.3,train,train
1.4.3.19,8.5,25.0,0.77,train,train
1.4.3.19,8.5,25.0,1.5,train,train
1.4.3.19,8.5,25.0,1.8,train,train
1.4.3.19,8.5,25.0,0.7,train,train
1.4.3.19,8.5,25.0,1.05,train,train
1.4.3.19,8.5,25.0,1.05,train,train
1.4.3.19,8.5,25.0,0.91,train,train
1.10.3.2,7.0,22.0,11.9,train,train
1.10.3.2,8.0,30.0,40.0,train,train
1.10.3.2,3.0,50.0,147.89999999999998,train,train
1.10.3.2,3.0,30.0,0.211,train,train
1.10.3.2,4.5,40.0,0.307,train,train
1.10.3.2,5.2,45.0,50.54999999999999,train,train
1.10.3.2,3.0,30.0,66.55000000000001,train,train
1.10.3.2,5.0,30.0,14.95,train,omit
1.10.3.2,3.0,30.0,4.999999999999999,train,train
1.11.1.13,4.0,30.0,26.15,test,test
1.11.1.13,4.0,30.0,136.00000000000006,test,test
1.11.1.13,4.0,30.0,64.57000000000001,train,train
1.11.1.13,4.0,30.0,76.62999999999997,train,omit
1.11.1.13,4.0,45.0,184.00000000000009,train,train
1.11.1.13,7.4,30.0,10.645,train,train
2.1.1.291,8.0,35.0,0.1,train,train
1.10.3.2,5.5,65.0,4.6,train,train
1.11.1.16,3.5,25.0,22.7,train,train
1.11.1.5,6.0,25.0,3.2,train,train
1.11.1.5,6.0,25.0,5.4,train,train
1.11.1.5,6.0,25.0,4.1,valid,valid
1.10.3.2,6.0,90.0,7.1000000000000005,train,train
1.10.3.2,6.0,90.0,7.400000000000001,train,train
1.10.3.2,6.0,90.0,7.300000000000001,valid,valid
1.10.3.2,6.0,90.0,6.700000000000001,train,train
1.10.3.2,6.0,90.0,3.3,test,test
1.10.3.2,6.0,90.0,1.7,train,train
1.10.3.2,6.0,90.0,7.400000000000001,train,train
1.10.3.2,6.0,90.0,0.8,valid,valid
1.10.3.2,6.0,90.0,6.9,test,test
1.10.3.2,4.5,22.0,2.525,test,test
1.10.3.2,4.5,25.0,69.00000000000001,train,train
2.4.2.8,7.4,25.0,0.0023999999999999,train,train
2.4.2.8,7.4,37.0,0.0032999999999999,train,omit
2.4.2.8,7.4,50.0,0.0027,train,omit
3.5.4.3,7.5,25.0,0.13,train,train
3.5.4.3,7.5,25.0,0.14,train,train
3.5.4.3,7.5,25.0,0.39,test,test
3.5.4.3,7.5,25.0,2.8,train,train
2.4.2.8,7.4,22.0,3.4,train,train
2.4.2.8,7.4,22.0,6.299999999999999,train,train
2.4.2.8,7.4,22.0,17.999999999999996,train,train
2.4.2.8,7.4,22.0,25.5,train,omit
2.4.2.8,7.4,28.0,1.2,train,train
2.4.2.8,7.5,25.0,0.193,train,train
2.4.2.8,7.4,23.0,0.2149999999999999,train,train
2.4.2.8,7.4,28.0,25.5,train,omit
3.5.4.3,7.5,25.0,8.9,train,train
2.4.2.8,7.9,25.0,20.0,train,train
2.4.2.8,8.0,70.0,2.0,train,train
2.4.2.8,7.4,25.0,23.800000000000004,test,test
2.4.2.1,7.0,90.0,876.0000000000002,train,train
2.4.2.1,8.0,50.0,18400.00000000001,train,train
3.2.2.1,7.5,25.0,0.011,train,train
3.2.2.1,7.5,25.0,0.0051,train,train
3.2.2.1,7.5,25.0,0.143,valid,valid
3.2.2.8,7.0,35.0,0.0056,train,train
2.4.2.1,7.4,25.0,8.4,train,train
2.4.2.1,7.4,25.0,8.249999999999998,train,train
2.4.2.1,7.0,25.0,10.4,train,train
2.4.2.1,7.0,25.0,29.7,train,train
2.4.2.28,7.4,70.0,29.6,train,train
2.4.2.1,7.0,80.0,295.9999999999999,test,test
3.2.2.1,7.0,25.0,13.0,train,train
3.2.2.1,7.0,25.0,3.9,train,train
3.2.2.1,7.0,25.0,2.5,train,train
3.2.2.1,7.0,25.0,1.4,valid,valid
3.2.2.1,7.0,25.0,1.7,train,train
3.2.2.1,7.0,25.0,1.09,train,train
3.2.2.1,7.0,25.0,4.1,valid,valid
3.2.2.1,7.0,25.0,2.3,train,train
3.2.2.1,7.2,35.0,1.9,train,omit
1.2.1.77,7.5,25.0,29.89999999999999,train,train
3.5.5.1,8.0,35.0,40.8,train,train
3.1.1.8,7.4,37.0,30.67,train,train
3.1.1.7,7.4,37.0,34.99999999999999,valid,valid
1.14.14.28,7.5,60.0,0.063,train,train
1.14.14.28,7.5,60.0,0.0429999999999999,train,train
1.14.14.28,7.5,60.0,0.047,train,train
1.14.14.28,7.5,60.0,0.053,train,train
1.14.14.28,7.5,60.0,0.073,train,train
1.14.14.28,7.5,60.0,0.05,valid,valid
1.14.14.28,7.5,60.0,0.055,train,train
1.14.14.28,7.5,60.0,0.045,train,train
1.14.14.28,7.5,60.0,0.047,train,train
1.14.14.28,7.5,60.0,0.02,train,train
1.2.1.3,8.0,25.0,8.2,valid,valid
1.2.1.3,8.0,25.0,11.199999999999998,train,train
1.2.3.1,8.0,37.0,1.95,valid,valid
1.2.1.36,8.5,25.0,2.0,train,train
1.2.1.3,8.0,21.0,5.61,valid,valid
2.3.1.7,7.8,21.0,8.2,train,train
2.3.1.7,7.8,21.0,1.42,train,train
2.3.1.7,7.8,21.0,96.85000000000002,train,train
2.3.1.7,7.8,21.0,30.4,train,train
1.14.99.52,8.0,26.0,0.36,train,train
1.4.3.21,8.0,25.0,1.8,test,test
1.4.3.21,7.0,37.0,3.185,train,train
2.3.1.87,7.0,25.0,0.5,train,train
2.3.1.87,7.0,25.0,0.48,train,train
1.1.1.87,7.8,70.0,13.7,train,train
1.1.1.286,8.0,60.0,36.99999999999999,train,train
1.1.1.286,8.0,60.0,6.9,train,train
1.1.1.286,8.0,60.0,43.0,test,test
1.1.1.286,8.0,60.0,44.99999999999999,train,train
1.1.1.286,8.0,60.0,13.0,train,train
1.1.1.286,8.0,60.0,4.8,train,train
1.1.1.286,8.0,60.0,17.0,train,train
1.1.1.286,8.0,60.0,101.99999999999996,train,train
3.5.2.2,8.0,37.0,57.00000000000001,train,train
3.5.2.2,8.0,37.0,7.999999999999998,train,train
3.5.2.2,8.0,37.0,44.99999999999999,train,train
3.5.2.2,8.0,37.0,270.00000000000006,train,train
3.5.2.2,8.0,37.0,279.9999999999999,train,train
3.5.2.2,8.0,37.0,21.0,train,train
3.5.2.2,8.0,37.0,97.0,train,train
3.5.2.2,8.0,37.0,249.5,train,train
1.6.5.10,6.5,25.0,1599.9999999999998,valid,valid
2.4.1.218,7.5,30.0,0.0003799999999999,train,train
1.13.11.66,7.0,25.0,13.5,test,test
1.13.11.66,7.0,25.0,13.5,train,train
2.4.1.4,7.0,30.0,23.9,train,train
2.5.1.17,8.0,70.0,0.11,train,train
2.5.1.17,8.0,70.0,0.18,train,train
3.2.1.4,7.0,37.0,185.6,train,train
6.3.4.4,7.7,25.0,0.21,train,train
6.3.4.4,7.7,25.0,0.29,train,train
6.3.4.4,7.7,25.0,0.0799999999999999,train,train
6.3.4.4,7.7,25.0,0.24,train,train
6.3.4.4,7.7,25.0,0.5,train,train
1.7.2.6,7.5,30.0,0.039,valid,valid
6.3.1.2,7.8,60.0,12.83,train,train
2.3.2.13,6.0,37.0,1.83,valid,valid
6.1.1.3,7.2,37.0,21.5,test,test
2.6.1.7,7.4,37.0,0.39,train,train
2.6.1.7,7.5,38.0,0.41,train,train
2.6.1.7,9.0,45.0,1.48,train,train
1.1.1.237,6.5,25.0,72.99999999999999,train,train
2.4.2.8,7.4,25.0,4.12,test,test
2.4.2.8,7.4,37.0,7.9700000000000015,test,omit
2.4.2.8,7.4,50.0,15.900000000000004,test,omit
2.4.2.8,7.4,22.0,3.1,train,train
2.4.2.8,7.4,22.0,3.4,train,train
2.4.2.8,7.4,22.0,5.4,train,train
2.4.2.8,7.4,22.0,7.1000000000000005,valid,omit
2.4.2.8,7.4,28.0,1.13,valid,valid
2.4.2.8,7.5,25.0,0.89,train,train
2.4.2.8,7.4,23.0,0.2249999999999999,train,train
2.4.2.8,7.4,28.0,7.1000000000000005,train,omit
2.4.2.8,7.9,25.0,9.1,valid,valid
2.4.2.8,8.0,70.0,9.000000000000002,train,train
2.4.2.8,7.4,25.0,17.100000000000005,train,train
2.7.7.12,8.5,27.0,0.0167,train,train
2.7.7.12,8.5,27.0,5.52,valid,valid
3.5.5.1,7.5,35.0,7.470000000000001,train,train
3.5.5.1,7.2,30.0,1.57,train,train
4.2.1.20,8.2,30.0,0.007,train,train
4.2.1.20,8.0,60.0,0.3400000000000001,train,train
4.2.1.20,8.0,60.0,0.0739999999999999,train,train
